  01/01/1921,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  29/06/1921,   54 58 N,  164 18 W,,,urilia bay unimak island alaska,,,,
  30/06/1921,,,,, urilia bay unimak island,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,,,,,,,,,
  30/06/1921,   55 41 N,  163 17 W,22.6,59.5,urilia bay unimak is alaska,                      sur,urilia bay,,
  01/07/1921,,,,,amak island abeam distant 145 miles,,,,
  01/07/1921,,,,,,,,,
  01/07/1921,,,6.5,3.4,lagoon point nelson lagoon alska peninsula bearing 176 true 90 miles,                    lagos,nelson lagoon alaska,56.000522N,161.203561W
  01/07/1921,,,55.2,-131.4,off entrance point port moller alaska,              angle point,port moller airport,56 00 22N,160 33 39W
  02/07/1921,,,56,-160.6,toward entrance of port moller,              port moller,port moller airport,,
  02/07/1921,   55 46 N,  162 59 W,47.7,-52.7,       bristol bay alaska,                  tor bay,nelson lagoon alaska,,
  03/07/1921,,,55,-1.5,sarichef light abeam distant 45 miles,                      tic,cape sarichef light,,
  03/07/1921,,,54.1,-165.8,            akutan alaska,                   akutan,,,
  04/07/1921,,,54.1,-165.8,       akutan light abeam,                   akutan,,,
  04/07/1921,,,22.4,114.3,       lost harbor alaska,              long harbor,akun island,54 11 18N,165 31 43W
  05/07/1921,,,54.1,-165.8,     out of akutan harbor,                   akutan,,,
  05/07/1921,,,54.1,-165.9,            akutan alaska,            akutan island,,,
  06/07/1921,,,54.1,-165.8,   whaling station akutan,          whaling station,,,
  06/07/1921,,,53.9,-166.5,     akutan harbor alaska,                   akutan,,,
  07/07/1921,,,53.9,-166.5,out of akutan harbor and akutan bay,             unalaska bay,akutan island,54 07 41N,165 55 05W
  07/07/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  08/07/1921,,,,,,,,,
