  01/01/1896,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  09/04/1896,   30 08 N,  178 24 E,35.5,139.6,                     noon,                yokohamas,north pacific,,
  10/04/1896,,,,,,,,,
  10/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,kure atoll,28 25N,178 20W
  10/04/1896,,,,,,,,,
  10/04/1896,   28 53 N,  178 01 W,35.5,139.6,                     noon,                yokohamas,kure atoll,,
  10/04/1896,,,,,,,,,
  10/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,kure atoll,,
  10/04/1896,,,,,,,,,
  10/04/1896,   28 32 N,  174 37 W,35.5,139.6,                     noon,                yokohamas,north pacific,,
  11/04/1896,,,,,,,,,
  11/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,north pacific,,
  11/04/1896,,,,,,,,,
  11/04/1896,   27 00 N,  170 59 W,35.5,139.6,                     noon,                yokohamas,north pacific,,
  12/04/1896,,,,,,,,,
  12/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,north pacific,,
  12/04/1896,,,,,,,,,
  12/04/1896,   25 33 N,  167 38 W,35.5,139.6,                     noon,                yokohamas,north pacific,,
  13/04/1896,,,,,,,,,
  13/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,north pacific,,
  13/04/1896,,,,,,,,,
  13/04/1896,   23 50 N,  163 57 W,35.5,139.6,                     noon,                yokohamas,north pacific,,
  14/04/1896,,,,,,,,,
  14/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,niihau,21 54N,160 10W
  14/04/1896,,,,,,,,,
  14/04/1896,   22 18 N,  160 45 W,35.5,139.6,                     noon,                yokohamas,niihau,,
  15/04/1896,,,,,,,,,
  15/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,oahu,21 28N,157 59W
  15/04/1896,,,,,,,,,
  15/04/1896,   21 18 N,  157 52 W,35.7,-0.6,chart bearings at mooring,                     oran,oahu,,
  16/04/1896,,,,,,,,,
  16/04/1896,,,21.3,-157.9,at sea and moored honolulu harbor,                 honolulu,,,
  16/04/1896,,,,,,,,,
  16/04/1896,,,21.3,-157.9,moored honolulu harbor hi,                 honolulu,,,
  17/04/1896,,,,,,,,,
  17/04/1896,,,21.3,-157.9,moored honolulu harbor hi,                 honolulu,,,
  18/04/1896,,,,,,,,,
  18/04/1896,,,21.3,-157.9,moored honolulu harbor h i,                 honolulu,,,
  18/04/1896,,,,,,,,,
  18/04/1896,,,21.3,-157.9,moored honolulu harbor h i,                 honolulu,,,
  19/04/1896,,,,,,,,,
  19/04/1896,,,21.3,-157.9,moored honolulu harbor hi,                 honolulu,,,
  20/04/1896,,,,,,,,,
  20/04/1896,,,21.3,-157.9,moored honolulu harbor h i,                 honolulu,,,
  20/04/1896,,,,,,,,,
  20/04/1896,,,21.3,-157.9,moored honolulu harbor h i,                 honolulu,,,
  21/04/1896,,,,,,,,,
  21/04/1896,,,21.3,-157.9,moored honolulu harbor h i,                 honolulu,,,
  21/04/1896,,,,,,,,,
  21/04/1896,,,21.3,-157.9,moored honolulu harbor hi,                 honolulu,,,
  22/04/1896,,,,,,,,,
  22/04/1896,,,21.3,-157.9,moored honolulu harbor h i,                 honolulu,,,
  22/04/1896,,,,,,,,,
  22/04/1896,   21 18 N,  157 52 W,37.8,-122.4,             8pm bearings,        san francisco bay,oahu,,
  23/04/1896,,,,,,,,,
  23/04/1896,,,37.8,-122.4,moored honolulu harbor and at sea,                 honolulu,,,
  23/04/1896,,,,,,,,,
  23/04/1896,   22 22 N,  156 07 W,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  24/04/1896,,,,,,,,,
  24/04/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  24/04/1896,,,,,,,,,
  24/04/1896,   24 11 N,  153 36 W,37.8,-122.4,                     noon,        san francisco bay,north pacific,,
  25/04/1896,,,,,,,,,
  25/04/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  25/04/1896,,,,,,,,,
  25/04/1896,   26 07 N,  150 29 W,37.8,-122.4,                     noon,        san francisco bay,north pacific,,
  26/04/1896,,,,,,,,,
  26/04/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  26/04/1896,,,,,,,,,
  26/04/1896,   27 51 N,  147 30 W,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  27/04/1896,,,,,,,,,
  27/04/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  27/04/1896,,,,,,,,,
  27/04/1896,   29 37 N,  144 14 W,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  28/04/1896,,,,,,,,,
  28/04/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  28/04/1896,,,,,,,,,
  28/04/1896,   31 27 N,  141 02 W,37.8,-122.4,                     noon,        san francisco bay,north pacific,,
  29/04/1896,,,,,,,,,
  29/04/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  29/04/1896,,,,,,,,,
  29/04/1896,   33 14 N,  137 08 W,37.8,-122.4,                     noon,        san francisco bay,north pacific,,
  30/04/1896,,,,,,,,,
  30/04/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  30/04/1896,,,,,,,,,
  30/04/1896,   34 58 N,  132 48 W,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  01/05/1896,,,,,,,,,
  01/05/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  01/05/1896,,,,,,,,,
  01/05/1896,   36 31 N,  128 04 W,37.8,-122.4,                     noon,        san francisco bay,north pacific,,
  02/05/1896,,,,,,,,,
  02/05/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal,        san francisco bay,north pacific,,
  02/05/1896,,,,,,,,,
  02/05/1896,   37 37 N,  123 17 W,37.8,-122.4,at sea making passage from honolulu to san francisco cal and at anchor san francisco bay cal,        san francisco bay,north pacific,,
  03/05/1896,,,,,,,,,
  03/05/1896,,,37.8,-122.4,at sea making passage from honolulu to san francisco cal and at anchor san francisco bay cal,        san francisco bay,,,
  03/05/1896,,,,,,,,,
  03/05/1896,,,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  04/05/1896,,,,,,,,,
  04/05/1896,,,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  05/05/1896,,,,,,,,,
  05/05/1896,,,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  05/05/1896,,,,,,,,,
  05/05/1896,,,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  06/05/1896,,,,,,,,,
  07/05/1896,,,37.8,-122.4,at anchor san francisco bay cal,        san francisco bay,,,
  07/05/1896,,,,,,,,,
  07/05/1896,,,,,at anchor san francisco bay cal underway and fast to buoy mare island navy yd,,,,
  08/05/1896,,,,,,,,,
  08/05/1896,,,38.1,-122.3,moored to no4 buoy of mare island navy yard,              mare island,,,
  09/05/1896,,,,,,,,,
  09/05/1896,,,38.1,-122.3,moored to no 4 buoy of mare island navy yard,              mare island,,,
  09/05/1896,,,,,,,,,
  09/05/1896,,,38.1,-122.3,moored to no 4 buoy off mare island navy yard,              mare island,,,
  10/05/1896,,,,,,,,,
  10/05/1896,,,38.1,-122.3,moored to no4 buoy of mare island navy yard,              mare island,,,
  11/05/1896,,,,,,,,,
  11/05/1896,,,38.1,-122.3,moored to no 4 buoy off mare island navy yard,              mare island,,,
  10/05/1896,,,,,,,,,
  10/05/1896,,,38.1,-122.3,moored to no4 buoy of mare island navy yard and under  at navy yard,              mare island,,,
  12/05/1896,,,,,,,,,
  12/05/1896,,,38.1,-122.3,moored to navy yard dock mare island,              mare island,,,
  13/05/1896,,,,,,,,,
  13/05/1896,,,38.1,-122.3,moored to navy yard dock mare island,              mare island,,,
  14/05/1896,,,,,,,,,
  14/05/1896,,,38.1,-122.3,moored to navy yard mare island,              mare island,,,
  15/05/1896,,,,,,,,,
  15/05/1896,,,38.1,-122.3,moored to navy yard dock mare island,              mare island,,,
  16/05/1896,,,,,,,,,
  16/05/1896,,,38.1,-122.3,moored to navy yard dock mare island,              mare island,,,
  17/05/1896,,,,,,,,,
  17/05/1896,,,38.1,-122.3,moored to navy yard mare island,              mare island,,,
  18/05/1896,,,,,,,,,
