  28/04/1892,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  15/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  15/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  16/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  16/10/1892,,,38.1,-122.3,at anchor off walma island,              mare island,walrus island pribilof islands,57 10 57.42N,169 56 48.56W
  17/10/1892,,,,,,,,,
  17/10/1892,   57 40 N,  170 13 W,,,                at anchor,,,,
  18/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  18/10/1892,,,56.6,-169.6,north anchorage st paul island,         st george island,st paul island,,
  19/10/1892,,,,,north anchorage st paul island,,,,
  19/10/1892,,,57.1,-170.3,east anchorage st paul island,           st paul island,,,
  20/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  20/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  21/10/1892,,,55,166.3,               bering sea,                  behring,,,
  21/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  22/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  22/10/1892,   56 48 N,  169 39 W,,,                at anchor,,,,
  23/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  23/10/1892,,,56.6,-169.6,garden cove st george island,         st george island,,,
  24/10/1892,,,56.6,-169.6,garden cove st george island,         st george island,,,
  24/10/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  25/10/1892,,,56.6,-169.6,garden cove st george island,         st george island,,,
  25/10/1892,   56 38 N,  169 26 W,,,                at anchor,,,,
  26/10/1892,,,,,,,,,
  26/10/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  27/10/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  27/10/1892,,,56.6,-169.6,garden cove st george island,         st george island,,,
  28/10/1892,,,56.6,-169.6,garden cove st george island,         st george island,,,
  28/10/1892,,,56.6,-169.6,sea lion pt st george island,         st george island,,,
  29/10/1892,,,56.6,-169.6,garden cove st george island,         st george island,,,
  29/10/1892,   56 57 N,  170 07 W,,,                at anchor,,,,
  30/10/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  30/10/1892,,,57.1,-170.3,sw anchorage st paul island,           st paul island,,,
  31/10/1892,,,57.1,-170.3,sw anchorage st paul island,           st paul island,,,
  31/10/1892,,,,,                at anchor,,,,
  01/11/1892,,,57.1,-170.3,sw anchorage st paul island,           st paul island,,,
  01/11/1892,,,,,,,,,
  01/11/1892,,,,,,,,,
  01/11/1892,,,57.1,-170.3,sw anchorage st paul island,           st paul island,,,
  01/11/1892,,,57.1,-170.3,sw anchorage st paul island bering sea,           st paul island,,,
  01/11/1892,,,57.1,-170.3,sw anchorage st paul island,           st paul island,,,
  02/11/1892,,,57.1,-170.3,sw anchorage st paul island,           st paul island,,,
  02/11/1892,   57 02 N,  170 06 W,57.1,-170.3,polarina mt st paul island n by w 6 miles,           st paul island,,,
  03/11/1892,,,57.1,-170.3,sw anchorage st paul island,           st paul island,,,
  03/11/1892,,,56.6,-169.6,north anchorage st george island,         st george island,,,
  04/11/1892,,,,,,,,,
  04/11/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  05/11/1892,,,55,166.3,               bering sea,                  behring,,,
  05/11/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  06/11/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  06/11/1892,   56 19 N,  169 27 W,,,                at anchor,,,,
  07/11/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  07/11/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  08/11/1892,,,55,166.3,               bering sea,                  behring,,,
